id,catalog_file_id,produit,description,prix,unite,image_filename
913,83,Cake au citron,"Pour les amoureux du citron !
Zest de citron, jus de citron, citron confit, sirop de citron. ingrédients : Farine de Blé T65,
Citron jaune
Sucre de canne, Œuf entier, beurre Isigny Ste Mère, amidon de Maïs, sel ",7.91,1,
914,83,Pain de Campagne Grand Moulé 1300g,"Pain de Campagne cuit en moule rectangulaire. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
915,83,Pain de Campagne Grand Moulé 1500g,"Pain de Campagne cuit en moule rectangulaire. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
916,83,Pain de Campagne Banneton 1000 g,"Pain façonné en banneton osier et cuit à même sur la sole du four. Une croûte profonde et mie ouverte. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
917,83,Sechskornbröt Petit moulé 500 g,"Farine de Seigle Complet Blé semi complet Levain de seigle Sel et eau Tournesol, flocon d'avoine, lin brun, lin doré, graines de courge",2.95,1,
921,86,Pave  de truite_ truchetet_Kilo_,Pavé de truite  poids +- 120 grammes au prix de 25.20 le kilo,3,1,
922,86,oeufs de truite truchetet_Unite_,oeufs de truite,7.6,1,
923,86,Truite entiere truchetet_Kilo_,Truite entiere de septembre à décembre 2025  1.5 kg/ 2kg,15.2,1,
924,86,Truite fumee paquet 150g truchetet_Unite_,Truite fumee paquet 150g,8.5,1,
925,86,Truite fumee paquet 250g_ truchetet_Unite_,Truite fumee paquet 250g,13.8,1,
926,86,Filet de truite,Filet entier au prix de 25.20 le kg,25.2,1,
927,75,Sauté ,Sous vide environ 500g,6.38,1,
928,75,Rôti ,Sous vide environ 800g,23.12,1,
929,75,Jambon de Bayonne en quart,Sous vide environ 1kg500,39.12,1,
930,75,Jambon de Bayonne tranché ,Sous vide environ 150 g,5.67,1,
931,75,Coppa tranchée,Sous vide 100g,3.93,1,
932,75,Lomo séché tranché,Sous vide 100g,3.93,1,
933,87,COMTE FRUITE 12 MOIS ,"500 g, sous vide - 10 à 16 mois d'affinage pour ce Comté aux arômes bien développés, appellé Comté Fruité. Sa pâte est à la fois ferme et souple.
Fondant en bouche. Idéal pour les amateurs de comté aux saveurs bien aromatisées",8.87,1,
934,87,COMTE DOUX 6 MOIS,"500 g, sous vide - Le plus jeune de nos Comtés appellé comté doux, 4 à 6 mois d'affinage. Si vous aimez les saveurs douces, ce Comté est fait pour vous. Sa texture onctueuse et ses arômes délicats vous raviront.",8.22,1,
935,87,BLEU DE GEX ,"500 g, sous vide - Fromage bénéficiant d'une AOC à pâte persillée pressée non cuite.
L'arôme évoque le lait des riches pâturages du Jura. Son goût est unique.
Délicieux en raclette, gratin, sur une salade avec des noix.",9.63,1,
936,87,SAUCISSE DE MORTEAU ,"sous vide - La saucisse de Morteau Label Rouge est faite avec de la viande de porc de première qualité et préparée selon la tradition régionale, fumée de façon traditionnelle dans des tuyés dans la région de Morteau dans le Haut-Doubs en Franche comté, à une altitude supérieure à 600 mètres.
Elle bénéficie d'un label IGP (Indication Géographique Protégée) depuis 2010, se congèle très facilement et sa petite particularité est sa cheville en bois à l'une de ses extrémités.",11.29,1,
937,87,COMTE RESERVE 18-24 MOIS ,"500 g, sous vide - Ses 18 mois minimum d'affinage lui conférent un caractère bien trempé. Appelé Comté Réserve ou Extra, vous retrouverez  en bouche  ses petits cristaux appelés acides aminés",11.81,1,
938,87,MORBIER AFFINE ,"500 g, sous vide - 
Pâte pressée non cuite.
Affiné entre 45 et 60 jours dans nos caves.
Arôme développé, long en bouche.
S'utilise également en raclette ",8.54,1,
939,87,MORBIER DOUX ,"500 g, sous vide - Fromage au lait cru à pâte pressée non cuite.
Fabriqué dans le Jura, bénéficiant d'une AOP.
Pâte souple au parfum délicat.",8.3,1,
940,87,RACLETTE LAIT CRU ,"500 g, sous vide",8.11,1,
941,87,TOMME DE MONTAGNE ,"500 g, sous vide - Fabriquée dans notre fruitiere de Largillay

D'un caractère plutôt doux , on la reconnait à sa croute grise, et sa pate légerement aérée.",10.38,1,
942,87,TOME AU FENUGREC,"250g, sous vide - Fromage  thermisé au lait de vache aromatisé aux graines de fenugrec ( plante herbacée de la familles des fabaceae) qui apportera un arôme de noix au produit. Convient très bien en raclette",6.54,1,
943,87,TOME A L AIL ,"250g, sous vide",6.54,1,
944,87,TOME AIL DES OURS ,"250g, sous vide - Fromage thermisé au lait de vache, aromatisé à  l'ail des ours  qui apportera un gout très subtil à la pâte.
Convient également en raclette",6.54,1,
948,90,foie gras entier 350g,conserve 350g ,42,1,
949,90,foie gras entier  200 g ,conserve 200g,25.2,1,
950,90,boite de 2 cuisses 600g ,conserve 600g,10.5,1,
951,90,rillettes de canard 200 g ,conserve 200g,5,1,
952,90,Confit de canard ,"1 conserve avec 1 magret, 1 cuisse 1 aile, graisse ",15,1,
953,90,pâté de canard 270 g ,conserve 270g,10,1,
954,90,Canard entier ,2 foie gras entier 200g 2 confit de canard 1100g 1 rillettes de 200g ,76.5,1,
955,90,Le demi canard, 1 foie gras entier 200g 1 confit de canard 1100g 1 paté de 270g ,44,1,
956,90,MAGRET FRAIS,"23,50€/kilo, magret sous vide d'environ 400g",9.4,1,
1016,98,Morceau fromage brebis 1 kg_ferme Gaztelu Gat_Kilo_,fromage brebis 1 kg,20,1,
1017,98,Tomme entière environ 2kg ,19€  le kilo,38,1,
1032,76,bananes canarie,,4.5,1,
1033,102,Steak haché surgelé (12),"12 SH à 19,80 LE KG",29.7,1,
1034,102,colis boeuf,"colis 6,500 à 7KG environ prix 19,80 € / KG  
- partie fixe (entrecôte, faux filet, rôti, rumsteak )
- partie au choix 3 KG  à préciser  ( bourguignon ou/et jarret ou/et merguez ou/et steaks hachés surgelés)",130,1,
1035,102,Colis de veau,"colis environ 5,500 KG prix 20,30 € / kg
rôti, côtes filets, côtes découvertes, escalopes, poitrine, sauté, saucisse pur veau",110,1,
1036,102,axoa de veau au piment d'Espelette,bocal de 750 g,15,1,
1037,102,daube de boeuf,bocal de 750 g,15,1,
1038,102,blanquette de veau,bocal de 750 g,15,1,
1041,104,poulet entier,"7,50 €/KG    pour 1kg800",13.5,1,
1042,104,Cuisses de poulet,"8,70 €/kg   400g",3.48,1,
1043,104,Coquelet ,"8,10 €/kg    pour 850 g",6.88,1,
1044,104,pintade,9 €/kg   pour 1kg500,13.5,1,
3693,113,Pain de Campagne Miche 2000 g,"Gros pain de 2 kg, très longue cuisson.  ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
3694,113,Pain de Campagne Moule Fermé 1500 g,"Pain de Campagne cuit en moule fermé.
Il a une forme parfaitement rectangulaire, et très peu de croûte ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
3695,113,Petit Epeautre petit moule 500 g,"Pain à la farine de Petit épeautre complet (engrain), et au levain de petit épeautre complet.
Terroir AOP des Alpes de Haute Provence
Très riche en protéine et pauvre en gluten. ingrédients : Farine de Petit Epeautre complet
levain de Petit Epeautre, 
eau, sel",3.8,1,
3696,113,Petit Epeautre Grand  moule 1300 g,"Pain à la farine de Petit épeautre complet (engrain), et au levain de petit épeautre complet.
Terroir AOP des Alpes de Haute Provence
Très riche en protéine et pauvre en gluten. ingrédients : Farine de Petit Epeautre complet
levain de Petit Epeautre, 
eau, sel",8.02,1,
3697,113,Pain aux graines Grand Moulé 1300g,"Pain aux graines oléagineuses sur base de pain de campagne.  ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
3698,113,Pain aux graines Banneton 1000g,"Pain façonné en banneton osier et cuit à même sur la sole du four. Une croûte profonde et mie ouverte. ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
3699,113,Pain Généreux Grand Moulé 1300g,"Pain aux fruits sec et fruits à coque, enveloppé dans des flocons d'avoine. ingrédients : Farine de Blé T80, levain de Seigle T170, Noisettes, Abricots, raisins de corinthe, flocons d'avoines, graines de courge, eau, sel",6.7,1,
3700,113,Pain aux graines Miche 2000 g,"Gros pain de 2 kg, très longue cuisson.  ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
3701,113,Pain de Méteil en Boule 1000 g,"Pain rustique mi blé mi seigle au levain de seigle ingrédients : Farine de Blé T80
Farine de Seigle T70
eau, sel, levain de seigle",4.91,1,
3702,113,Pain au Maïs en petit moules 500 g,"Farine de Maïs Ancien Grand Roux Basque
Blé et Graines de tournesol ingrédients : Farine de Maïs
Farine de Blé T65
Levain de Blé, eau, sel
Graines de tournesol
Curcuma",3.69,1,
3703,113,Pain de Khorasan en boule de 800 g,"Farine de Blé dur ancien de variété Khorasan.  ingrédients : Farine de Khorasan 
Levain de Khorasan
eau, sel",6.27,1,
3704,113,1/2 Focaccia en plaque de 1600 g,"Pâte levée italienne, largement bassinée à l'huile d'Olive, vendue en 1/2 plaque de 1600 g de 30cm x 40 cm ingrédients : Farine de Blé T65
levain dur de blé T55
eau, sel, huile d'olive, origan",9.28,1,
3705,113,1/2 Focaccia Olives & Tomates,"Base de pâte à Focaccia + Olives de kalamata, Tomates séchées, huile d'olive et origan ingrédients : Farine de Blé T65
Eau, sel, levain dur de blé T55, 
Olives de kalamata, Tomates",18.4,1,
3706,113,Focaccia en plaque de 3200 g,"Pâte levée italienne, largement bassinée à l'huile d'Olive, vendue en plaque de 3200 g de 60cm x 40 cm ingrédients : Farine de Blé T65
levain dur de blé T55
eau, sel, huile d'olive, origan",18.57,1,
3707,113,Focaccia Olives & Tomates,"Base de pâte à Focaccia + Olives de kalamata, Tomates séchées, huile d'olive et origan ingrédients : Farine de Blé T65
Eau, sel, levain dur de blé T55, 
Olives de kalamata, Tomates",36.8,1,
3708,113,Pain aux Noix Grand Moulé 1300 g,"Un pain aux noix concassées et réhydratées, sur la base du pain de Campagne.  ingrédients : Farine de Blé T80, levain de Seigle T170, Noix, eau, sel",8.23,1,
3709,113,Pain Complet Banneton 1000 g,"Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain. ingrédients : Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain.",4.59,1,
3710,113,Pain complet Grand Moulé 1300g,"Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain. ingrédients : Farine de Blé T80, Rémoulage, son fin,  levain de Seigle T170, eau, sel",4.59,1,
3711,113,Pain Intégral Grand Moulé 1300 g,"Pain au levain de seigle, réalisé avec l'intégralité du grain de blé.  Très riche en fibres et minéraux ingrédients : Farine de Blé T80, Rémoulage, son gros, son fin,  levain de Seigle T170, eau, sel",4.59,1,
3712,113,Pain de Riz et Sorgho petit moule 500 g,"Farines de Riz et de Sorgho, naturellement sans gluten, Huile d'olive. ingrédients : Farine de Riz
Farine de Sorgho
Eau, sel, huile d'olive, levain et levure",4.59,1,
3713,113,Pain de Riz et Sorgho aux graines en petit moule 500 g,"Base du pain de riz et Sorgho, 
Mélange de graines oléagineuses
 ingrédients : Farine de Riz
farine de sorgho
eau, sel, levain, huile d'olive

Lin brun, lin doré, pavot, sésame, tournesol.",4.91,1,
3714,113,Brioche 450 g,"Brioche au beurre Isigny Sainte Mère AOP et aux oeufs. Pas de lait ni d'eau. ingrédients : Farine de Blé T65, Levain de laitOeufs entiers, beurre Isigny St Mère, sucre de canne, sel, levure ",6.18,1,
3715,113,Brioche 900 g,"Brioche au beurre Isigny Sainte Mère AOP et aux oeufs. Pas de lait ni d'eau. ingrédients : Farine de Blé T65, 
Levain de lait
Oeufs entiers, beurre Isigny St Mère, 
sucre de canne, sel, levure ",12.55,1,
3716,113,Roulé Cannelle 100 g,"Sur une base de pain au lait, incorporation d'un beurre cannelle, puis tressage. ingrédients : Farine de Blé T65, lait, oeuf, beurre, sucre, sel, cannelle, levure",1.69,1,
3717,113,"Brioche Provençale ""Pompe à l'huile""","Brioche sans beurre ni œuf, dessert traditionnel du diner des apôtres,
Naturellement Vegan ingrédients : Farine de Blé T65
Levain de Blé
Eau, sel, levure
Huile d'Olive",1.58,1,
3718,113,Bun's Brioché,"Pain à Hamburger brioché aux œufs, beurre ingrédients : Farine T65, oeufs, beurre, lait, eau,  œuf, pâte fermentée, levure, sel",1.06,1,
3719,113,Cookies Noix-Noisettes-Chocolat,"Cookies de 70 g
Généreusement garni de Noix, Noisettes et Chocolat ingrédients : Farine de Blé T65,
Oeufs entier, Beurre Isisgny Ste Mère, Sucre de Canne, 
Noix, Noisettes, Chocolat noir 66%
sel, poudre levante",1,1,
3720,113,Canistrellis,"Biscuits de tradition Corse, à l'anis, huile d'olive et vin blanc ingrédients : Farine de Blé T65,
huile d'olive, vin blanc, sucre, sel, graines d'anis, poudre levante",15.56,1,
3721,113,Brownie,"Brownie aux Noix et chocolat noir 66% ingrédients : Farine de Blé T65
 Beurre Isigny St Mère, Œuf entier, sucre, noix, sel, poudre levante",2.69,1,
3722,113,Cake au citron,"Pour les amoureux du citron !
Zest de citron, jus de citron, citron confit, sirop de citron. ingrédients : Farine de Blé T65,
Citron jaune
Sucre de canne, Œuf entier, beurre Isigny Ste Mère, amidon de Maïs, sel ",7.91,1,
3723,113,Pain de Campagne Grand Moulé 1300g,"Pain de Campagne cuit en moule rectangulaire. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
3724,113,Pain de Campagne Banneton 1000 g,"Pain façonné en banneton osier et cuit à même sur la sole du four. Une croûte profonde et mie ouverte. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
3725,113,Pain de Campagne Grand Moulé 1500g,"Pain de Campagne cuit en moule rectangulaire. ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
3726,113,Sechskornbröt Petit moulé 500 g,"Farine de Seigle Complet Blé semi complet Levain de seigle Sel et eau Tournesol, flocon d'avoine, lin brun, lin doré, graines de courge",2.95,1,
3727,114,Pain de Campagne Miche 2000 g,"Gros pain de 2 kg, très longue cuisson.  ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
3728,114,Pain aux graines Miche 2000 g,"Gros pain de 2 kg, très longue cuisson.  ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
3729,114,Petit Epeautre petit moule 500 g,"Pain à la farine de Petit épeautre complet (engrain), et au levain de petit épeautre complet.
Terroir AOP des Alpes de Haute Provence
Très riche en protéine et pauvre en gluten. ingrédients : Farine de Petit Epeautre complet
levain de Petit Epeautre, 
eau, sel",3.8,1,
3730,114,Pain de Campagne Moule Fermé 1500 g,"Pain de Campagne cuit en moule fermé.
Il a une forme parfaitement rectangulaire, et très peu de croûte ingrédients : Farine de Blé T80, levain de Seigle T170, eau, sel",4.43,1,
3731,114,Pain complet Grand Moulé 1300g,"Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain. ingrédients : Farine de Blé T80, Rémoulage, son fin,  levain de Seigle T170, eau, sel",4.59,1,
3732,114,Pain de Riz et Sorgho petit moule 500 g,"Farines de Riz et de Sorgho, naturellement sans gluten, Huile d'olive. ingrédients : Farine de Riz
Farine de Sorgho
Eau, sel, huile d'olive, levain et levure",4.59,1,
3733,114,Petit Epeautre Grand  moule 1300 g,"Pain à la farine de Petit épeautre complet (engrain), et au levain de petit épeautre complet.
Terroir AOP des Alpes de Haute Provence
Très riche en protéine et pauvre en gluten. ingrédients : Farine de Petit Epeautre complet
levain de Petit Epeautre, 
eau, sel",8.02,1,
3734,114,Pain aux graines Banneton 1000g,"Pain façonné en banneton osier et cuit à même sur la sole du four. Une croûte profonde et mie ouverte. ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
3735,114,Pain aux graines Grand Moulé 1300g,"Pain aux graines oléagineuses sur base de pain de campagne.  ingrédients : Farine de Blé T80, levain de Seigle T170, lin brun, lin doré, tournesol, sésame, pavot, eau, sel",5.05,1,
3736,114,Pain Généreux Grand Moulé 1300g,"Pain aux fruits sec et fruits à coque, enveloppé dans des flocons d'avoine. ingrédients : Farine de Blé T80, levain de Seigle T170, Noisettes, Abricots, raisins de corinthe, flocons d'avoines, graines de courge, eau, sel",6.7,1,
3737,114,Pain aux Noix Grand Moulé 1300 g,"Un pain aux noix concassées et réhydratées, sur la base du pain de Campagne.  ingrédients : Farine de Blé T80, levain de Seigle T170, Noix, eau, sel",8.23,1,
3738,114,Pain Complet Banneton 1000 g,"Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain. ingrédients : Pain complet riche en fibres et minéraux, sans acide phytique grâce à la longue fermentation au levain.",4.59,1,
3739,114,Pain au Maïs en petit moules 500 g,"Farine de Maïs Ancien Grand Roux Basque
Blé et Graines de tournesol ingrédients : Farine de Maïs
Farine de Blé T65
Levain de Blé, eau, sel
Graines de tournesol
Curcuma",3.69,1,
3740,114,Pain Intégral Grand Moulé 1300 g,"Pain au levain de seigle, réalisé avec l'intégralité du grain de blé.  Très riche en fibres et minéraux ingrédients : Farine de Blé T80, Rémoulage, son gros, son fin,  levain de Seigle T170, eau, sel",4.59,1,
